location,date,mort
BE232,2018-08-05,6
BE232,2018-08-06,4
BE232,2018-08-07,4
BE232,2018-08-08,5
BE232,2018-08-09,3
BE232,2018-08-10,4
BE232,2018-08-11,4
BE232,2018-08-12,4
BE232,2018-08-13,3
BE232,2018-08-14,5
BE232,2018-08-15,6
BE232,2018-08-16,6
BE232,2018-08-17,3
BE232,2018-08-18,4
BE232,2018-08-19,3
BE232,2018-08-20,5
BE232,2018-08-21,5
BE232,2018-08-22,8
BE232,2018-08-23,7
BE232,2018-08-24,8
BE232,2018-08-25,5
BE232,2018-08-26,3
BE232,2018-08-27,6
BE232,2018-08-28,7
BE232,2018-08-29,4
BE232,2018-08-30,2
BE232,2018-08-31,2
BE232,2018-09-01,5
BE232,2018-09-02,4
BE232,2018-09-03,9
BE232,2018-09-04,3
BE232,2018-09-05,8
BE232,2018-09-06,6
BE232,2018-09-07,8
BE232,2018-09-08,6
BE232,2018-09-09,2
BE232,2018-09-10,5
BE232,2018-09-11,3
BE232,2018-09-12,9
BE232,2018-09-13,6
BE232,2018-09-14,3
BE232,2018-09-15,5
BE232,2018-09-16,5
BE232,2018-09-17,5
BE232,2018-09-18,5
BE232,2018-09-19,8
BE232,2018-09-20,6
BE232,2018-09-21,4
BE232,2018-09-22,6
BE232,2018-09-23,3
BE232,2018-09-24,2
BE232,2018-09-25,3
BE232,2018-09-26,8
BE232,2018-09-27,3
BE232,2018-09-28,5
BE232,2018-09-29,6
BE232,2018-09-30,5
BE232,2018-10-01,8
BE232,2018-10-02,7
BE232,2018-10-03,4
BE232,2018-10-04,11
BE232,2018-10-05,8
BE232,2018-10-06,6
BE232,2018-10-07,2
BE232,2018-10-08,7
BE232,2018-10-09,1
BE232,2018-10-10,7
BE232,2018-10-11,3
BE232,2018-10-12,5
BE232,2018-10-13,5
BE232,2018-10-14,6
BE232,2018-10-15,5
BE232,2018-10-16,9
BE232,2018-10-17,7
BE232,2018-10-18,5
BE232,2018-10-19,4
BE232,2018-10-20,2
BE232,2018-10-21,2
BE232,2018-10-22,4
BE232,2018-10-23,7
BE232,2018-10-24,5
BE232,2018-10-25,7
BE232,2018-10-26,3
BE232,2018-10-27,3
BE232,2018-10-28,2
BE232,2018-10-29,11
BE232,2018-10-30,3
BE232,2018-10-31,5
BE232,2018-11-01,1
BE232,2018-11-02,9
BE232,2018-11-03,15
BE232,2018-11-04,3
BE232,2018-11-05,3
BE232,2018-11-06,6
BE232,2018-11-07,6
BE232,2018-11-08,4
BE232,2018-11-09,3
BE232,2018-11-10,8
BE232,2018-11-11,6
BE232,2018-11-12,12
BE232,2018-11-13,5
BE232,2018-11-14,5
BE232,2018-11-15,7
BE232,2018-11-16,9
BE232,2018-11-17,5
BE232,2018-11-18,5
BE232,2018-11-19,6
BE232,2018-11-20,5
BE232,2018-11-21,3
BE232,2018-11-22,7
BE232,2018-11-23,6
BE232,2018-11-24,6
BE232,2018-11-25,2
BE232,2018-11-26,4
BE232,2018-11-27,11
BE232,2018-11-28,6
BE232,2018-11-29,6
BE232,2018-11-30,6
BE232,2018-12-01,8
BE232,2018-12-02,5
BE232,2018-12-03,3
BE232,2018-12-04,2
BE232,2018-12-05,4
BE232,2018-12-06,3
BE232,2018-12-07,5
BE232,2018-12-08,5
BE232,2018-12-09,2
BE232,2018-12-10,8
BE232,2018-12-11,5
BE232,2018-12-12,2
BE232,2018-12-13,9
BE232,2018-12-14,5
BE232,2018-12-15,8
BE232,2018-12-16,9
BE232,2018-12-17,3
BE232,2018-12-18,6
BE232,2018-12-19,5
BE232,2018-12-20,7
BE232,2018-12-21,7
BE232,2018-12-22,7
BE232,2018-12-23,6
BE232,2018-12-24,7
BE232,2018-12-25,6
BE232,2018-12-26,4
BE232,2018-12-27,6
BE232,2018-12-28,4
BE232,2018-12-29,5
BE232,2018-12-30,6
BE232,2018-12-31,7
BE232,2019-01-01,5
BE232,2019-01-02,7
BE232,2019-01-03,6
BE232,2019-01-04,5
BE232,2019-01-05,9
BE232,2019-01-06,11
BE232,2019-01-07,4
BE232,2019-01-08,7
BE232,2019-01-09,5
BE232,2019-01-10,8
BE232,2019-01-11,4
BE232,2019-01-12,9
BE232,2019-01-13,4
BE232,2019-01-14,6
BE232,2019-01-15,9
BE232,2019-01-16,10
BE232,2019-01-17,4
BE232,2019-01-18,4
BE232,2019-01-19,7
BE232,2019-01-20,7
BE232,2019-01-21,5
BE232,2019-01-22,6
BE232,2019-01-23,10
BE232,2019-01-24,5
BE232,2019-01-25,11
BE232,2019-01-26,5
BE232,2019-01-27,5
BE232,2019-01-28,1
BE232,2019-01-29,7
BE232,2019-01-30,7
BE232,2019-01-31,8
BE232,2019-02-01,6
BE232,2019-02-02,3
BE232,2019-02-03,9
BE232,2019-02-04,7
BE232,2019-02-05,6
BE232,2019-02-06,3
BE232,2019-02-07,4
BE232,2019-02-08,9
BE232,2019-02-09,7
BE232,2019-02-10,4
BE232,2019-02-11,3
BE232,2019-02-12,6
BE232,2019-02-13,5
BE232,2019-02-14,8
BE232,2019-02-15,6
BE232,2019-02-16,6
BE232,2019-02-17,5
BE232,2019-02-18,5
BE232,2019-02-19,4
BE232,2019-02-20,9
BE232,2019-02-21,8
BE232,2019-02-22,14
BE232,2019-02-23,6
BE232,2019-02-24,1
BE232,2019-02-25,9
BE232,2019-02-26,7
BE232,2019-02-27,4
BE232,2019-02-28,7
BE232,2019-03-01,6
BE232,2019-03-02,7
BE232,2019-03-03,4
BE232,2019-03-04,10
BE232,2019-03-05,3
BE232,2019-03-06,9
BE232,2019-03-07,2
BE232,2019-03-08,7
BE232,2019-03-09,12
BE232,2019-03-10,4
BE232,2019-03-11,2
BE232,2019-03-12,5
BE232,2019-03-13,6
BE232,2019-03-14,6
BE232,2019-03-15,15
BE232,2019-03-16,5
BE232,2019-03-17,10
BE232,2019-03-18,5
BE232,2019-03-19,8
BE232,2019-03-20,12
BE232,2019-03-21,11
BE232,2019-03-22,10
BE232,2019-03-23,3
BE232,2019-03-24,5
BE232,2019-03-25,6
BE232,2019-03-26,5
BE232,2019-03-27,1
BE232,2019-03-28,4
BE232,2019-03-29,6
BE232,2019-03-30,4
BE232,2019-03-31,6
BE232,2019-04-01,6
BE232,2019-04-02,5
BE232,2019-04-03,2
BE232,2019-04-04,5
BE232,2019-04-05,6
BE232,2019-04-06,5
BE232,2019-04-07,6
BE232,2019-04-08,3
BE232,2019-04-09,10
BE232,2019-04-10,8
BE232,2019-04-11,7
BE232,2019-04-12,8
BE232,2019-04-13,10
BE232,2019-04-14,4
BE232,2019-04-15,5
BE232,2019-04-16,4
BE232,2019-04-17,3
BE232,2019-04-18,7
BE232,2019-04-19,7
BE232,2019-04-20,5
BE232,2019-04-21,4
BE232,2019-04-22,6
BE232,2019-04-23,2
BE232,2019-04-24,7
BE232,2019-04-25,3
BE232,2019-04-26,12
BE232,2019-04-27,10
BE232,2019-04-28,4
BE232,2019-04-29,5
BE232,2019-04-30,5
BE232,2019-05-01,6
BE232,2019-05-02,6
BE232,2019-05-03,3
BE232,2019-05-04,3
BE232,2019-05-05,4
BE232,2019-05-06,1
BE232,2019-05-07,7
BE232,2019-05-08,4
BE232,2019-05-09,7
BE232,2019-05-10,6
BE232,2019-05-11,11
BE232,2019-05-12,6
BE232,2019-05-13,6
BE232,2019-05-14,8
BE232,2019-05-15,3
BE232,2019-05-16,5
BE232,2019-05-17,4
BE232,2019-05-18,2
BE232,2019-05-19,3
BE232,2019-05-20,9
BE232,2019-05-21,5
BE232,2019-05-22,6
BE232,2019-05-23,4
BE232,2019-05-24,4
BE232,2019-05-25,2
BE232,2019-05-26,2
BE232,2019-05-27,1
BE232,2019-05-28,8
BE232,2019-05-29,2
BE232,2019-05-30,8
BE232,2019-05-31,9
BE232,2019-06-01,4
BE232,2019-06-02,3
BE232,2019-06-03,4
BE232,2019-06-04,6
BE232,2019-06-05,8
BE232,2019-06-06,6
BE232,2019-06-07,6
BE232,2019-06-08,4
BE232,2019-06-09,3
BE232,2019-06-10,5
BE232,2019-06-11,7
BE232,2019-06-12,2
BE232,2019-06-13,8
BE232,2019-06-14,8
BE232,2019-06-15,4
BE232,2019-06-16,7
BE232,2019-06-17,4
BE232,2019-06-18,8
BE232,2019-06-19,4
BE232,2019-06-20,5
BE232,2019-06-21,5
BE232,2019-06-22,2
BE232,2019-06-23,2
BE232,2019-06-24,7
BE232,2019-06-25,5
BE232,2019-06-26,2
BE232,2019-06-27,3
BE232,2019-06-28,2
BE232,2019-06-29,8
BE232,2019-06-30,1
BE232,2019-07-01,5
BE232,2019-07-02,10
BE232,2019-07-03,5
BE232,2019-07-04,7
BE232,2019-07-05,8
BE232,2019-07-06,6
BE232,2019-07-07,10
BE232,2019-07-08,5
BE232,2019-07-09,3
BE232,2019-07-10,12
BE232,2019-07-11,0
BE232,2019-07-12,4
BE232,2019-07-13,7
BE232,2019-07-14,3
BE232,2019-07-15,10
BE232,2019-07-16,12
BE232,2019-07-17,4
BE232,2019-07-18,0
BE232,2019-07-19,3
BE232,2019-07-20,2
BE232,2019-07-21,9
BE232,2019-07-22,6
BE232,2019-07-23,5
BE232,2019-07-24,7
BE232,2019-07-25,5
BE232,2019-07-26,5
BE232,2019-07-27,5
BE232,2019-07-28,3
BE232,2019-07-29,5
BE232,2019-07-30,3
BE232,2019-07-31,5
BE232,2019-08-01,5
BE232,2019-08-02,6
BE232,2019-08-03,4
BE232,2019-08-04,3
BE232,2019-08-05,8
BE232,2019-08-06,3
BE232,2019-08-07,5
BE232,2019-08-08,3
BE232,2019-08-09,3
BE232,2019-08-10,3
BE232,2019-08-11,3
BE232,2019-08-12,4
BE232,2019-08-13,7
BE232,2019-08-14,3
BE232,2019-08-15,3
BE232,2019-08-16,3
BE232,2019-08-17,9
BE232,2019-08-18,3
BE232,2019-08-19,6
BE232,2019-08-20,7
BE232,2019-08-21,6
BE232,2019-08-22,8
BE232,2019-08-23,2
BE232,2019-08-24,3
BE232,2019-08-25,7
BE232,2019-08-26,6
BE232,2019-08-27,3
BE232,2019-08-28,4
BE232,2019-08-29,6
BE232,2019-08-30,6
BE232,2019-08-31,4
BE232,2019-09-01,2
BE232,2019-09-02,4
BE232,2019-09-03,6
BE232,2019-09-04,6
BE232,2019-09-05,5
BE232,2019-09-06,2
BE232,2019-09-07,1
BE232,2019-09-08,5
BE232,2019-09-09,5
BE232,2019-09-10,5
BE232,2019-09-11,7
BE232,2019-09-12,3
BE232,2019-09-13,3
BE232,2019-09-14,7
BE232,2019-09-15,5
BE232,2019-09-16,1
BE232,2019-09-17,4
BE232,2019-09-18,6
BE232,2019-09-19,2
BE232,2019-09-20,4
BE232,2019-09-21,6
BE232,2019-09-22,5
BE232,2019-09-23,5
BE232,2019-09-24,4
BE232,2019-09-25,4
BE232,2019-09-26,4
BE232,2019-09-27,3
BE232,2019-09-28,4
BE232,2019-09-29,3
BE232,2019-09-30,5
BE232,2019-10-01,2
BE232,2019-10-02,3
BE232,2019-10-03,3
BE232,2019-10-04,3
BE232,2019-10-05,5
BE232,2019-10-06,5
BE232,2019-10-07,3
BE232,2019-10-08,5
BE232,2019-10-09,2
BE232,2019-10-10,4
BE232,2019-10-11,9
BE232,2019-10-12,4
BE232,2019-10-13,6
BE232,2019-10-14,7
BE232,2019-10-15,6
BE232,2019-10-16,4
BE232,2019-10-17,3
BE232,2019-10-18,5
BE232,2019-10-19,4
BE232,2019-10-20,4
BE232,2019-10-21,2
BE232,2019-10-22,12
BE232,2019-10-23,6
BE232,2019-10-24,5
BE232,2019-10-25,5
BE232,2019-10-26,4
BE232,2019-10-27,3
BE232,2019-10-28,11
BE232,2019-10-29,4
BE232,2019-10-30,5
BE232,2019-10-31,3
BE232,2019-11-01,5
BE232,2019-11-02,3
BE232,2019-11-03,6
BE232,2019-11-04,5
BE232,2019-11-05,8
BE232,2019-11-06,5
BE232,2019-11-07,3
BE232,2019-11-08,4
BE232,2019-11-09,15
BE232,2019-11-10,8
BE232,2019-11-11,3
BE232,2019-11-12,3
BE232,2019-11-13,4
BE232,2019-11-14,4
BE232,2019-11-15,4
BE232,2019-11-16,9
BE232,2019-11-17,6
BE232,2019-11-18,5
BE232,2019-11-19,3
BE232,2019-11-20,2
BE232,2019-11-21,9
BE232,2019-11-22,8
BE232,2019-11-23,3
BE232,2019-11-24,9
BE232,2019-11-25,4
BE232,2019-11-26,8
BE232,2019-11-27,7
BE232,2019-11-28,3
BE232,2019-11-29,8
BE232,2019-11-30,5
BE232,2019-12-01,6
BE232,2019-12-02,2
BE232,2019-12-03,1
BE232,2019-12-04,6
BE232,2019-12-05,8
BE232,2019-12-06,6
BE232,2019-12-07,7
BE232,2019-12-08,2
BE232,2019-12-09,6
BE232,2019-12-10,5
BE232,2019-12-11,3
BE232,2019-12-12,4
BE232,2019-12-13,8
BE232,2019-12-14,6
BE232,2019-12-15,8
BE232,2019-12-16,8
BE232,2019-12-17,4
BE232,2019-12-18,5
BE232,2019-12-19,9
BE232,2019-12-20,9
BE232,2019-12-21,8
BE232,2019-12-22,6
BE232,2019-12-23,6
BE232,2019-12-24,6
BE232,2019-12-25,6
BE232,2019-12-26,7
BE232,2019-12-27,5
BE232,2019-12-28,4
BE232,2019-12-29,5
BE232,2019-12-30,1
BE232,2019-12-31,6
BE233,2015-01-01,5
BE233,2015-01-02,0
BE233,2015-01-03,1
BE233,2015-01-04,5
BE233,2015-01-05,4
BE233,2015-01-06,3
BE233,2015-01-07,5
BE233,2015-01-08,4
BE233,2015-01-09,5
BE233,2015-01-10,1
BE233,2015-01-11,4
BE233,2015-01-12,1
BE233,2015-01-13,3
BE233,2015-01-14,8
BE233,2015-01-15,1
BE233,2015-01-16,4
BE233,2015-01-17,1
BE233,2015-01-18,5
BE233,2015-01-19,3
BE233,2015-01-20,6
BE233,2015-01-21,1
BE233,2015-01-22,3
BE233,2015-01-23,4
BE233,2015-01-24,2
BE233,2015-01-25,3
BE233,2015-01-26,4
BE233,2015-01-27,3
BE233,2015-01-28,3
BE233,2015-01-29,1
BE233,2015-01-30,2
BE233,2015-01-31,1
BE233,2015-02-01,4
BE233,2015-02-02,9
BE233,2015-02-03,2
BE233,2015-02-04,6
BE233,2015-02-05,1
BE233,2015-02-06,3
BE233,2015-02-07,3
BE233,2015-02-08,7
BE233,2015-02-09,2
BE233,2015-02-10,2
BE233,2015-02-11,4
BE233,2015-02-12,2
BE233,2015-02-13,5
BE233,2015-02-14,2
BE233,2015-02-15,4
BE233,2015-02-16,2
BE233,2015-02-17,2
BE233,2015-02-18,3
BE233,2015-02-19,2
BE233,2015-02-20,2
BE233,2015-02-21,2
BE233,2015-02-22,2
BE233,2015-02-23,1
BE233,2015-02-24,3
BE233,2015-02-25,5
BE233,2015-02-26,5
BE233,2015-02-27,3
BE233,2015-02-28,5
BE233,2015-03-01,5
BE233,2015-03-02,5
BE233,2015-03-03,5
BE233,2015-03-04,3
BE233,2015-03-05,6
BE233,2015-03-06,3
BE233,2015-03-07,2
BE233,2015-03-08,4
BE233,2015-03-09,4
BE233,2015-03-10,2
BE233,2015-03-11,2
BE233,2015-03-12,2
BE233,2015-03-13,3
BE233,2015-03-14,1
BE233,2015-03-15,2
BE233,2015-03-16,4
BE233,2015-03-17,5
BE233,2015-03-18,1
BE233,2015-03-19,3
BE233,2015-03-20,1
BE233,2015-03-21,3
BE233,2015-03-22,1
BE233,2015-03-23,4
BE233,2015-03-24,1
BE233,2015-03-25,3
BE233,2015-03-26,2
BE233,2015-03-27,1
BE233,2015-03-28,2
BE233,2015-03-29,1
BE233,2015-03-30,2
BE233,2015-03-31,2
BE233,2015-04-01,3
BE233,2015-04-02,0
BE233,2015-04-03,5
BE233,2015-04-04,3
BE233,2015-04-05,2
BE233,2015-04-06,4
BE233,2015-04-07,2
BE233,2015-04-08,3
BE233,2015-04-09,0
BE233,2015-04-10,3
BE233,2015-04-11,1
BE233,2015-04-12,0
BE233,2015-04-13,2
BE233,2015-04-14,3
BE233,2015-04-15,3
BE233,2015-04-16,6
BE233,2015-04-17,6
BE233,2015-04-18,1
BE233,2015-04-19,0
BE233,2015-04-20,2
BE233,2015-04-21,1
BE233,2015-04-22,2
BE233,2015-04-23,4
BE233,2015-04-24,3
BE233,2015-04-25,2
BE233,2015-04-26,1
BE233,2015-04-27,2
BE233,2015-04-28,1
BE233,2015-04-29,5
BE233,2015-04-30,1
BE233,2015-05-01,3
BE233,2015-05-02,3
BE233,2015-05-03,2
BE233,2015-05-04,2
BE233,2015-05-05,2
BE233,2015-05-06,2
BE233,2015-05-07,2
BE233,2015-05-08,3
BE233,2015-05-09,2
BE233,2015-05-10,1
BE233,2015-05-11,1
BE233,2015-05-12,4
BE233,2015-05-13,3
BE233,2015-05-14,4
BE233,2015-05-15,4
BE233,2015-05-16,1
BE233,2015-05-17,0
BE233,2015-05-18,1
BE233,2015-05-19,2
BE233,2015-05-20,4
BE233,2015-05-21,1
BE233,2015-05-22,1
BE233,2015-05-23,3
BE233,2015-05-24,3
BE233,2015-05-25,2
BE233,2015-05-26,2
BE233,2015-05-27,2
BE233,2015-05-28,4
BE233,2015-05-29,2
BE233,2015-05-30,3
BE233,2015-05-31,1
BE233,2015-06-01,1
BE233,2015-06-02,3
BE233,2015-06-03,1
BE233,2015-06-04,4
BE233,2015-06-05,2
BE233,2015-06-06,3
BE233,2015-06-07,1
BE233,2015-06-08,5
BE233,2015-06-09,2
BE233,2015-06-10,2
BE233,2015-06-11,2
BE233,2015-06-12,3
BE233,2015-06-13,5
BE233,2015-06-14,0
BE233,2015-06-15,3
BE233,2015-06-16,6
BE233,2015-06-17,1
BE233,2015-06-18,5
BE233,2015-06-19,3
BE233,2015-06-20,1
BE233,2015-06-21,3
BE233,2015-06-22,3
BE233,2015-06-23,2
BE233,2015-06-24,1
BE233,2015-06-25,1
BE233,2015-06-26,3
BE233,2015-06-27,2
BE233,2015-06-28,0
BE233,2015-06-29,2
BE233,2015-06-30,2
BE233,2015-07-01,1
BE233,2015-07-02,3
BE233,2015-07-03,4
BE233,2015-07-04,5
BE233,2015-07-05,4
BE233,2015-07-06,2
BE233,2015-07-07,1
BE233,2015-07-08,2
BE233,2015-07-09,3
BE233,2015-07-10,4
BE233,2015-07-11,1
BE233,2015-07-12,1
BE233,2015-07-13,1
BE233,2015-07-14,1
BE233,2015-07-15,2
BE233,2015-07-16,1
BE233,2015-07-17,0
BE233,2015-07-18,1
BE233,2015-07-19,3
BE233,2015-07-20,1
BE233,2015-07-21,0
BE233,2015-07-22,2
BE233,2015-07-23,1
BE233,2015-07-24,1
BE233,2015-07-25,2
BE233,2015-07-26,0
BE233,2015-07-27,2
BE233,2015-07-28,0
BE233,2015-07-29,2
BE233,2015-07-30,1
BE233,2015-07-31,2
BE233,2015-08-01,1
BE233,2015-08-02,0
BE233,2015-08-03,5
BE233,2015-08-04,2
BE233,2015-08-05,0
BE233,2015-08-06,3
BE233,2015-08-07,4
BE233,2015-08-08,2
BE233,2015-08-09,2
BE233,2015-08-10,3
BE233,2015-08-11,1
BE233,2015-08-12,1
BE233,2015-08-13,3
BE233,2015-08-14,2
BE233,2015-08-15,1
BE233,2015-08-16,1
BE233,2015-08-17,2
BE233,2015-08-18,1
BE233,2015-08-19,4
BE233,2015-08-20,2
BE233,2015-08-21,2
BE233,2015-08-22,2
BE233,2015-08-23,5
BE233,2015-08-24,4
BE233,2015-08-25,3
BE233,2015-08-26,5
BE233,2015-08-27,5
BE233,2015-08-28,0
BE233,2015-08-29,2
BE233,2015-08-30,2
BE233,2015-08-31,1
BE233,2015-09-01,1
BE233,2015-09-02,6
BE233,2015-09-03,1
BE233,2015-09-04,4
BE233,2015-09-05,2
BE233,2015-09-06,2
BE233,2015-09-07,2
BE233,2015-09-08,1
BE233,2015-09-09,2
BE233,2015-09-10,2
BE233,2015-09-11,1
BE233,2015-09-12,3
BE233,2015-09-13,5
BE233,2015-09-14,4
BE233,2015-09-15,0
BE233,2015-09-16,2
BE233,2015-09-17,6
BE233,2015-09-18,1
BE233,2015-09-19,2
BE233,2015-09-20,1
BE233,2015-09-21,3
BE233,2015-09-22,2
BE233,2015-09-23,1
BE233,2015-09-24,2
BE233,2015-09-25,0
BE233,2015-09-26,1
BE233,2015-09-27,0
BE233,2015-09-28,1
BE233,2015-09-29,3
BE233,2015-09-30,3
BE233,2015-10-01,2
BE233,2015-10-02,3
BE233,2015-10-03,2
BE233,2015-10-04,3
BE233,2015-10-05,2
BE233,2015-10-06,2
BE233,2015-10-07,3
BE233,2015-10-08,2
BE233,2015-10-09,4
BE233,2015-10-10,1
BE233,2015-10-11,1
BE233,2015-10-12,2
BE233,2015-10-13,3
BE233,2015-10-14,5
BE233,2015-10-15,2
BE233,2015-10-16,3
BE233,2015-10-17,4
BE233,2015-10-18,1
BE233,2015-10-19,5
BE233,2015-10-20,3
BE233,2015-10-21,1
BE233,2015-10-22,4
BE233,2015-10-23,4
BE233,2015-10-24,2
BE233,2015-10-25,2
BE233,2015-10-26,2
BE233,2015-10-27,0
BE233,2015-10-28,2
BE233,2015-10-29,4
BE233,2015-10-30,4
BE233,2015-10-31,1
BE233,2015-11-01,1
BE233,2015-11-02,1
BE233,2015-11-03,2
BE233,2015-11-04,3
BE233,2015-11-05,1
BE233,2015-11-06,3
BE233,2015-11-07,3
BE233,2015-11-08,3
BE233,2015-11-09,3
BE233,2015-11-10,1
BE233,2015-11-11,2
BE233,2015-11-12,1
BE233,2015-11-13,2
BE233,2015-11-14,3
BE233,2015-11-15,3
BE233,2015-11-16,2
BE233,2015-11-17,7
BE233,2015-11-18,2
BE233,2015-11-19,2
BE233,2015-11-20,3
BE233,2015-11-21,1
BE233,2015-11-22,2
BE233,2015-11-23,5
BE233,2015-11-24,6
BE233,2015-11-25,2
BE233,2015-11-26,0
BE233,2015-11-27,3
BE233,2015-11-28,0
BE233,2015-11-29,3
BE233,2015-11-30,3
BE233,2015-12-01,3
BE233,2015-12-02,5
BE233,2015-12-03,3
BE233,2015-12-04,3
BE233,2015-12-05,2
BE233,2015-12-06,3
BE233,2015-12-07,3
BE233,2015-12-08,5
BE233,2015-12-09,0
BE233,2015-12-10,3
BE233,2015-12-11,5
BE233,2015-12-12,3
BE233,2015-12-13,1
BE233,2015-12-14,1
BE233,2015-12-15,2
BE233,2015-12-16,4
BE233,2015-12-17,2
BE233,2015-12-18,0
BE233,2015-12-19,2
BE233,2015-12-20,1
BE233,2015-12-21,2
BE233,2015-12-22,3
BE233,2015-12-23,1
BE233,2015-12-24,1
BE233,2015-12-25,3
BE233,2015-12-26,4
BE233,2015-12-27,2
BE233,2015-12-28,2
BE233,2015-12-29,3
BE233,2015-12-30,5
BE233,2015-12-31,2
BE233,2016-01-01,4
BE233,2016-01-02,4
BE233,2016-01-03,1
BE233,2016-01-04,2
BE233,2016-01-05,2
BE233,2016-01-06,0
BE233,2016-01-07,5
BE233,2016-01-08,6
BE233,2016-01-09,1
BE233,2016-01-10,0
BE233,2016-01-11,2
BE233,2016-01-12,3
BE233,2016-01-13,4
BE233,2016-01-14,3
BE233,2016-01-15,4
BE233,2016-01-16,5
BE233,2016-01-17,2
BE233,2016-01-18,2
BE233,2016-01-19,4
BE233,2016-01-20,0
BE233,2016-01-21,4
BE233,2016-01-22,4
BE233,2016-01-23,4
BE233,2016-01-24,1
BE233,2016-01-25,0
BE233,2016-01-26,2
BE233,2016-01-27,1
BE233,2016-01-28,0
BE233,2016-01-29,2
BE233,2016-01-30,1
BE233,2016-01-31,0
BE233,2016-02-01,1
BE233,2016-02-02,3
BE233,2016-02-03,4
BE233,2016-02-04,1
BE233,2016-02-05,0
BE233,2016-02-06,5
BE233,2016-02-07,3
BE233,2016-02-08,0
BE233,2016-02-09,2
BE233,2016-02-10,6
BE233,2016-02-11,1
BE233,2016-02-12,2
BE233,2016-02-13,3
BE233,2016-02-14,4
BE233,2016-02-15,2
BE233,2016-02-16,4
BE233,2016-02-17,3
BE233,2016-02-18,2
BE233,2016-02-19,5
BE233,2016-02-20,0
BE233,2016-02-21,1
BE233,2016-02-22,1
BE233,2016-02-23,3
BE233,2016-02-24,1
BE233,2016-02-25,2
BE233,2016-02-26,0
BE233,2016-02-27,3
BE233,2016-02-28,1
BE233,2016-02-29,4
BE233,2016-03-01,1
BE233,2016-03-02,5
BE233,2016-03-03,4
BE233,2016-03-04,0
BE233,2016-03-05,2
BE233,2016-03-06,4
BE233,2016-03-07,5
BE233,2016-03-08,2
BE233,2016-03-09,2
BE233,2016-03-10,2
BE233,2016-03-11,3
BE233,2016-03-12,5
BE233,2016-03-13,4
BE233,2016-03-14,2
BE233,2016-03-15,2
BE233,2016-03-16,6
BE233,2016-03-17,6
BE233,2016-03-18,0
BE233,2016-03-19,2
BE233,2016-03-20,4
BE233,2016-03-21,0
BE233,2016-03-22,5
BE233,2016-03-23,3
BE233,2016-03-24,4
BE233,2016-03-25,2
BE233,2016-03-26,2
BE233,2016-03-27,5
BE233,2016-03-28,1
BE233,2016-03-29,2
BE233,2016-03-30,2
BE233,2016-03-31,3
BE233,2016-04-01,3
BE233,2016-04-02,3
BE233,2016-04-03,0
BE233,2016-04-04,2
BE233,2016-04-05,2
BE233,2016-04-06,4
BE233,2016-04-07,1
BE233,2016-04-08,2
BE233,2016-04-09,3
BE233,2016-04-10,2
BE233,2016-04-11,1
BE233,2016-04-12,0
BE233,2016-04-13,4
BE233,2016-04-14,3
BE233,2016-04-15,1
BE233,2016-04-16,2
BE233,2016-04-17,1
BE233,2016-04-18,1
BE233,2016-04-19,3
BE233,2016-04-20,3
BE233,2016-04-21,6
BE233,2016-04-22,2
BE233,2016-04-23,2
BE233,2016-04-24,1
BE233,2016-04-25,2
BE233,2016-04-26,2
BE233,2016-04-27,5
BE233,2016-04-28,4
BE233,2016-04-29,0
BE233,2016-04-30,3
BE233,2016-05-01,2
BE233,2016-05-02,1
BE233,2016-05-03,6
BE233,2016-05-04,1
BE233,2016-05-05,1
BE233,2016-05-06,2
BE233,2016-05-07,3
BE233,2016-05-08,2
BE233,2016-05-09,0
BE233,2016-05-10,0
BE233,2016-05-11,1
BE233,2016-05-12,0
BE233,2016-05-13,1
BE233,2016-05-14,3
BE233,2016-05-15,3
BE233,2016-05-16,3
BE233,2016-05-17,0
BE233,2016-05-18,2
BE233,2016-05-19,1
BE233,2016-05-20,2
BE233,2016-05-21,5
BE233,2016-05-22,4
BE233,2016-05-23,5
BE233,2016-05-24,1
BE233,2016-05-25,2
BE233,2016-05-26,2
BE233,2016-05-27,1
BE233,2016-05-28,1
BE233,2016-05-29,3
BE233,2016-05-30,4
BE233,2016-05-31,1
BE233,2016-06-01,2
BE233,2016-06-02,3
BE233,2016-06-03,2
BE233,2016-06-04,1
BE233,2016-06-05,1
BE233,2016-06-06,5
BE233,2016-06-07,1
BE233,2016-06-08,2
BE233,2016-06-09,1
BE233,2016-06-10,1
BE233,2016-06-11,2
BE233,2016-06-12,0
BE233,2016-06-13,2
BE233,2016-06-14,2
BE233,2016-06-15,1
BE233,2016-06-16,1
BE233,2016-06-17,4
BE233,2016-06-18,0
BE233,2016-06-19,1
BE233,2016-06-20,1
BE233,2016-06-21,3
BE233,2016-06-22,1
BE233,2016-06-23,1
BE233,2016-06-24,0
BE233,2016-06-25,3
BE233,2016-06-26,4
BE233,2016-06-27,2
BE233,2016-06-28,1
BE233,2016-06-29,1
BE233,2016-06-30,2
BE233,2016-07-01,2
BE233,2016-07-02,3
BE233,2016-07-03,5
BE233,2016-07-04,4
BE233,2016-07-05,2
BE233,2016-07-06,3
BE233,2016-07-07,0
BE233,2016-07-08,2
BE233,2016-07-09,1
BE233,2016-07-10,3
BE233,2016-07-11,1
BE233,2016-07-12,2
BE233,2016-07-13,1
BE233,2016-07-14,4
BE233,2016-07-15,3
